Disaster_ID,Disaster_Type,Location,Magnitude,Date,Fatalities,Economic_Loss($)
3358,Banjir,Japan,3.939814927994769,2024-05-19 21:00:00,3785,347857112.42760634
3359,Kebakaran,Brazil,2.3989267762707307,2024-05-19 22:00:00,1134,134519680.59910354
3360,Angin Topan,Indonesia,2.20708134898115,2024-05-19 23:00:00,8310,341875119.00572747
3361,Tornado,India,5.300389013384464,2024-05-20 00:00:00,4097,555568766.7404104
3362,Tornado,China,3.7563144870592176,2024-05-20 01:00:00,678,858196133.6119641
3363,Angin Topan,Indonesia,4.045049211571946,2024-05-20 02:00:00,752,475557818.14035237
3364,Banjir,China,2.1876769301875845,2024-05-20 03:00:00,9892,286498751.6762327
3365,Angin Topan,Brazil,5.273875262310738,2024-05-20 04:00:00,274,68079960.52287042
3366,Gempa Bumi,India,6.199495477042486,2024-05-20 05:00:00,8548,618910872.2449348
3367,Gempa Bumi,USA,6.545628902653997,2024-05-20 06:00:00,7660,276585655.5055623
3368,Gempa Bumi,Indonesia,6.525434583657516,2024-05-20 07:00:00,3243,764476521.4479882
3369,Banjir,USA,9.21212992979031,2024-05-20 08:00:00,1590,922669768.5536283
3370,Angin Topan,China,2.0442659058690293,2024-05-20 09:00:00,6716,118875763.55620295
3371,Tornado,Indonesia,2.490818280121095,2024-05-20 10:00:00,460,150703518.5450292
3372,Angin Topan,Japan,5.968294766946129,2024-05-20 11:00:00,835,117662109.51220995
3373,Kebakaran,China,9.964916568468372,2024-05-20 12:00:00,3706,632333269.1728158
3374,Gempa Bumi,India,8.150476234209371,2024-05-20 13:00:00,5719,736206135.0390853
3375,Kebakaran,Brazil,4.090071145529938,2024-05-20 14:00:00,5805,370630749.165003
3376,Banjir,China,3.9535380066892842,2024-05-20 15:00:00,1184,394585554.36877656
3377,Kebakaran,China,3.441438447848382,2024-05-20 16:00:00,6770,266404287.01104864
3378,Banjir,Japan,8.00369650107701,2024-05-20 17:00:00,8559,509023605.79596984
3379,Tornado,Brazil,9.203335793551457,2024-05-20 18:00:00,5261,32810002.004323397
3380,Tornado,Japan,8.045285278006107,2024-05-20 19:00:00,8545,452320339.25357926
3381,Angin Topan,India,3.6640377289928345,2024-05-20 20:00:00,8349,48211404.06480113
3382,Gempa Bumi,USA,5.089638867859538,2024-05-20 21:00:00,7361,784041254.220769
3383,Kebakaran,China,1.0988552921288912,2024-05-20 22:00:00,7712,488642301.56081945
3384,Kebakaran,Brazil,4.0455153377097925,2024-05-20 23:00:00,2069,980239368.7121723
3385,Gempa Bumi,India,3.9104215480614988,2024-05-21 00:00:00,4607,972157985.2202256
3386,Banjir,India,4.870011107006361,2024-05-21 01:00:00,5250,199313004.15380132
3387,Angin Topan,Japan,6.344809566061178,2024-05-21 02:00:00,8917,341483877.474363
3388,Banjir,Brazil,9.588433914893677,2024-05-21 03:00:00,5008,125930131.12877063
3389,Kebakaran,Indonesia,7.622716426127078,2024-05-21 04:00:00,643,420496117.60687983
3390,Angin Topan,China,6.000471582048305,2024-05-21 05:00:00,9113,77469021.49646458
3391,Angin Topan,India,9.519888552289478,2024-05-21 06:00:00,7811,205446354.26523533
3392,Banjir,USA,3.997567468893463,2024-05-21 07:00:00,8156,650486379.2680854
3393,Angin Topan,Japan,5.321436782988994,2024-05-21 08:00:00,4120,164267376.4416519
3394,Banjir,India,3.814826417818492,2024-05-21 09:00:00,2574,904859933.6940314
3395,Angin Topan,India,2.943970375116716,2024-05-21 10:00:00,5481,901725062.3488071
3396,Angin Topan,China,3.1968096285320486,2024-05-21 11:00:00,7396,899261550.9585153
3397,Tornado,India,5.052999900970104,2024-05-21 12:00:00,1607,173287340.02397153
3398,Tornado,India,8.72623880408994,2024-05-21 13:00:00,6358,599696344.9873796
3399,Tornado,Brazil,3.6761727997606024,2024-05-21 14:00:00,724,445795707.36567897
3400,Gempa Bumi,Japan,3.0878391322001737,2024-05-21 15:00:00,7208,820901556.7709017
3401,Banjir,Brazil,9.283244024341808,2024-05-21 16:00:00,626,626675055.6109397
3402,Angin Topan,China,9.368036632293352,2024-05-21 17:00:00,9099,9201861.997424264
3403,Gempa Bumi,Japan,5.367338799972941,2024-05-21 18:00:00,1093,366932524.7106614
3404,Kebakaran,Indonesia,2.6301982160460726,2024-05-21 19:00:00,213,166996877.40289995
3405,Gempa Bumi,Japan,7.300820865657527,2024-05-21 20:00:00,896,447597622.0978351
3406,Tornado,Brazil,5.055322997752168,2024-05-21 21:00:00,9159,89491727.633875
3407,Kebakaran,Brazil,1.4914736865751734,2024-05-21 22:00:00,6740,841250977.4205847
3408,Kebakaran,USA,3.636148635810957,2024-05-21 23:00:00,7373,856945972.5498482
3409,Kebakaran,China,2.89201200813404,2024-05-22 00:00:00,3815,619893375.2957464
3410,Tornado,China,5.79848229628696,2024-05-22 01:00:00,6636,894138944.5228379
3411,Angin Topan,USA,8.291684225225545,2024-05-22 02:00:00,2851,515634850.1102792
3412,Angin Topan,Japan,4.179929947580396,2024-05-22 03:00:00,8094,59975271.3012317
3413,Banjir,USA,6.024026328032587,2024-05-22 04:00:00,3557,270674615.0282215
3414,Kebakaran,China,1.563323725540926,2024-05-22 05:00:00,6130,301597990.2845205
3415,Gempa Bumi,Indonesia,7.334496181581379,2024-05-22 06:00:00,7769,105709313.05455503
3416,Angin Topan,Brazil,1.4990354854221644,2024-05-22 07:00:00,9316,142590946.07977536
3417,Tornado,Brazil,8.056034745632253,2024-05-22 08:00:00,155,145802774.56898645
3418,Kebakaran,Brazil,6.037632378919211,2024-05-22 09:00:00,2710,71804846.78412314
3419,Banjir,USA,6.714401631103777,2024-05-22 10:00:00,8835,3332139.1636022474
3420,Angin Topan,China,4.373277629857936,2024-05-22 11:00:00,5211,702972949.8182365
3421,Kebakaran,Indonesia,8.804546722550223,2024-05-22 12:00:00,4326,40477783.12634327
3422,Gempa Bumi,Brazil,6.1925149752659445,2024-05-22 13:00:00,8187,754101061.3563515
3423,Banjir,India,4.584631819626644,2024-05-22 14:00:00,7237,54694141.380408205
3424,Angin Topan,Indonesia,9.261490530760943,2024-05-22 15:00:00,7585,593448305.8360442
3425,Gempa Bumi,China,2.020101848482759,2024-05-22 16:00:00,6861,896230221.5675522
3426,Banjir,China,8.001291794770676,2024-05-22 17:00:00,6260,27625044.9671589
3427,Kebakaran,USA,2.3763724983042414,2024-05-22 18:00:00,2192,830737077.6747996
3428,Angin Topan,Japan,1.616217664828473,2024-05-22 19:00:00,6009,42306118.324054204
3429,Tornado,India,4.43989167884304,2024-05-22 20:00:00,6783,761421406.5550752
3430,Banjir,Japan,2.920836847223292,2024-05-22 21:00:00,5576,767221539.7331042
3431,Banjir,China,8.372613004223666,2024-05-22 22:00:00,1736,877779694.5057054
3432,Banjir,China,5.090654332653785,2024-05-22 23:00:00,9713,686775685.8614743
3433,Angin Topan,Indonesia,2.630966088459302,2024-05-23 00:00:00,8580,870204076.7218833
3434,Tornado,USA,9.43965985412705,2024-05-23 01:00:00,4515,918416498.2483249
3435,Kebakaran,China,5.374488641775738,2024-05-23 02:00:00,5208,62312566.1284615
3436,Tornado,Japan,1.9394591578625766,2024-05-23 03:00:00,495,851548610.0797329
3437,Tornado,Brazil,7.425831294592038,2024-05-23 04:00:00,6597,377471589.4390462
3438,Tornado,India,6.115081350586783,2024-05-23 05:00:00,9312,23528953.500750557
3439,Kebakaran,India,7.316041096368143,2024-05-23 06:00:00,4498,766259559.216534
3440,Angin Topan,USA,2.4003324460690108,2024-05-23 07:00:00,2670,301140341.0670282
3441,Kebakaran,India,5.447385374485558,2024-05-23 08:00:00,7025,787153457.1592429
3442,Gempa Bumi,Indonesia,5.910332104687257,2024-05-23 09:00:00,5446,657682611.8738328
3443,Kebakaran,Brazil,2.678950980962726,2024-05-23 10:00:00,9294,985991671.8494761
3444,Gempa Bumi,Indonesia,1.4328034679576676,2024-05-23 11:00:00,4000,998571285.8451998
3445,Tornado,China,2.763268652762658,2024-05-23 12:00:00,8598,508193667.1647367
3446,Tornado,China,5.487063385782159,2024-05-23 13:00:00,4284,27736042.24565324
3447,Banjir,USA,2.048581453299046,2024-05-23 14:00:00,8440,445872682.5284308
3448,Gempa Bumi,Indonesia,5.159346015455061,2024-05-23 15:00:00,330,654749836.9415421
3449,Kebakaran,Japan,1.313550144453294,2024-05-23 16:00:00,829,202531176.38907546
3450,Tornado,Indonesia,8.808358123332193,2024-05-23 17:00:00,9081,747300077.7608259
3451,Banjir,China,3.6641673727311668,2024-05-23 18:00:00,1534,221685480.53445372
3452,Tornado,Indonesia,6.289415663460673,2024-05-23 19:00:00,8691,939951926.9337394
3453,Kebakaran,Japan,6.009141198247433,2024-05-23 20:00:00,7826,811668691.4788119
3454,Banjir,China,1.1749673931363482,2024-05-23 21:00:00,5440,684580760.2968235
3455,Tornado,India,1.336016177844555,2024-05-23 22:00:00,5717,943550425.0317185
3456,Angin Topan,China,5.985352947767631,2024-05-23 23:00:00,478,551207015.6371144
3457,Gempa Bumi,Indonesia,9.42792054486796,2024-05-24 00:00:00,491,454121784.6692873
3458,Angin Topan,India,1.0370572393378272,2024-05-24 01:00:00,9767,967587150.0290184
3459,Gempa Bumi,Japan,2.5130324085603504,2024-05-24 02:00:00,2149,699235015.0765375
3460,Gempa Bumi,India,5.368007623102519,2024-05-24 03:00:00,1225,605525980.2604222
3461,Angin Topan,USA,7.262842433307577,2024-05-24 04:00:00,8251,893692345.1885226
3462,Kebakaran,Brazil,1.7052502313655347,2024-05-24 05:00:00,9465,701526287.7398449
3463,Tornado,Brazil,1.6517479824270365,2024-05-24 06:00:00,5602,651509596.7527554
3464,Kebakaran,Indonesia,6.497838629726087,2024-05-24 07:00:00,1141,98466958.63870007
3465,Kebakaran,India,2.4327225004499815,2024-05-24 08:00:00,1293,310256165.2172254
3466,Kebakaran,Japan,9.358542111734236,2024-05-24 09:00:00,5242,743364304.9997576
3467,Gempa Bumi,China,8.864407732798334,2024-05-24 10:00:00,9713,133188181.74676701
3468,Kebakaran,Brazil,7.815373828167372,2024-05-24 11:00:00,3519,164445699.69142595
3469,Kebakaran,Japan,8.705388956321983,2024-05-24 12:00:00,6482,919258765.2626623
3470,Angin Topan,Brazil,7.341657415350072,2024-05-24 13:00:00,4324,6852786.717647717
3471,Kebakaran,USA,7.231692915456385,2024-05-24 14:00:00,49,610542770.3812581
3472,Kebakaran,USA,6.874884323351994,2024-05-24 15:00:00,6957,500129008.12190586
3473,Angin Topan,Indonesia,2.228319298476852,2024-05-24 16:00:00,8909,23338936.560466755
3474,Tornado,China,2.8364704029883923,2024-05-24 17:00:00,4071,747028830.8492764
3475,Kebakaran,Indonesia,3.8587519550599683,2024-05-24 18:00:00,432,533918513.6697682
3476,Tornado,Japan,1.9710154328210774,2024-05-24 19:00:00,2421,307391356.31153965
3477,Tornado,China,2.0183961372925703,2024-05-24 20:00:00,8079,352141778.45416296
3478,Banjir,Indonesia,7.650722416495487,2024-05-24 21:00:00,2666,860308136.5558635
3479,Angin Topan,Indonesia,3.151904212519471,2024-05-24 22:00:00,7576,420156093.2846311
3480,Banjir,India,2.3725852289397484,2024-05-24 23:00:00,9255,348632606.53002846
3481,Gempa Bumi,India,5.179403850037438,2024-05-25 00:00:00,7089,731256357.4901307
3482,Gempa Bumi,China,8.149150116226869,2024-05-25 01:00:00,3243,176136652.5332202
3483,Angin Topan,Indonesia,9.576290860739023,2024-05-25 02:00:00,9232,884393574.5977343
3484,Gempa Bumi,Japan,8.135622565296838,2024-05-25 03:00:00,739,940540553.1582323
3485,Tornado,Japan,2.2379122219494416,2024-05-25 04:00:00,9775,894901395.0549315
3486,Gempa Bumi,Japan,8.592526306473491,2024-05-25 05:00:00,2168,32520180.57229724
3487,Banjir,Japan,2.094224836802296,2024-05-25 06:00:00,8005,683059682.2784878
3488,Kebakaran,USA,4.407125964567566,2024-05-25 07:00:00,5788,542201942.6617765
3489,Gempa Bumi,USA,5.4451208194558625,2024-05-25 08:00:00,416,849411394.5456522
3490,Tornado,Japan,8.806231770878972,2024-05-25 09:00:00,4646,599392094.468384
3491,Gempa Bumi,Indonesia,8.673635257714437,2024-05-25 10:00:00,1798,674559765.8261544
3492,Angin Topan,China,1.9179717552968474,2024-05-25 11:00:00,7650,425844309.69385093
3493,Kebakaran,China,5.135061821453885,2024-05-25 12:00:00,6388,190923034.02770072
3494,Tornado,Indonesia,6.423353974893728,2024-05-25 13:00:00,2202,671035115.8046335
3495,Kebakaran,China,1.8463673096416242,2024-05-25 14:00:00,7198,878213838.3518796
3496,Gempa Bumi,Brazil,7.565173812818079,2024-05-25 15:00:00,3475,242476920.51338834
3497,Gempa Bumi,Brazil,9.313989768561601,2024-05-25 16:00:00,3054,319975314.4523569
3498,Banjir,Brazil,5.0074011813907875,2024-05-25 17:00:00,6374,330209763.3737166
3499,Tornado,USA,6.686075754079409,2024-05-25 18:00:00,2798,239477255.66349036
3500,Gempa Bumi,Indonesia,7.354449588366833,2024-05-25 19:00:00,6102,91254204.10813962
3501,Kebakaran,USA,3.2119507799923483,2024-05-25 20:00:00,9908,109476014.49654813
3502,Kebakaran,India,7.2313734093753705,2024-05-25 21:00:00,3493,206596057.36782414
3503,Tornado,Indonesia,1.9855455123389318,2024-05-25 22:00:00,595,407619663.60103035
3504,Gempa Bumi,India,8.147178741665506,2024-05-25 23:00:00,5464,429493573.47532433
3505,Angin Topan,China,2.713327251833455,2024-05-26 00:00:00,4359,894754109.545341
3506,Tornado,Brazil,2.744032920398014,2024-05-26 01:00:00,8157,630101814.0455989
3507,Gempa Bumi,Indonesia,9.933982087719585,2024-05-26 02:00:00,6731,170657589.7584792
3508,Banjir,USA,7.881763978284664,2024-05-26 03:00:00,5450,256433600.4380039
3509,Banjir,China,7.897552626828169,2024-05-26 04:00:00,4419,810188770.2898345
3510,Banjir,Brazil,3.836955171534548,2024-05-26 05:00:00,7617,45514816.51587696
3511,Gempa Bumi,USA,9.722067699800172,2024-05-26 06:00:00,4705,153910373.25022155
3512,Angin Topan,USA,1.3451717669791972,2024-05-26 07:00:00,9167,156822756.9025033
3513,Kebakaran,Brazil,7.7429166514379695,2024-05-26 08:00:00,9546,648346740.8892256
3514,Gempa Bumi,Brazil,7.414380490895819,2024-05-26 09:00:00,4021,753580117.0410004
3515,Banjir,Brazil,2.3010974828636623,2024-05-26 10:00:00,8827,961251023.2390769
3516,Banjir,Indonesia,7.486618396855042,2024-05-26 11:00:00,8740,485477780.3249357
3517,Angin Topan,Brazil,7.2999335498372036,2024-05-26 12:00:00,3754,419254109.69472575
3518,Angin Topan,Brazil,5.499581989140998,2024-05-26 13:00:00,2822,17313558.202513047
3519,Banjir,USA,1.9170938430689528,2024-05-26 14:00:00,9219,130709940.15226245
3520,Banjir,Brazil,2.429081287886901,2024-05-26 15:00:00,9525,807166154.173077
3521,Gempa Bumi,Indonesia,1.863873996091165,2024-05-26 16:00:00,2367,245273435.9809959
3522,Banjir,India,2.661758860739152,2024-05-26 17:00:00,9739,624339855.4118764
3523,Gempa Bumi,Indonesia,1.7852316130877357,2024-05-26 18:00:00,2541,793377616.3394786
3524,Angin Topan,Japan,6.432992527770844,2024-05-26 19:00:00,2852,288208735.96460074
3525,Angin Topan,Indonesia,9.54486384094645,2024-05-26 20:00:00,6829,418945807.3679422
3526,Kebakaran,India,3.3426977629077004,2024-05-26 21:00:00,7917,319110479.9660417
3527,Tornado,China,2.3134866313019944,2024-05-26 22:00:00,2538,46244518.501168676
3528,Gempa Bumi,Brazil,9.909997509833424,2024-05-26 23:00:00,1518,674704477.353634
3529,Gempa Bumi,Brazil,7.3763484272207585,2024-05-27 00:00:00,5013,430162689.863101
3530,Angin Topan,India,5.075749015920413,2024-05-27 01:00:00,3428,858330831.3095312
3531,Angin Topan,USA,4.887057677224361,2024-05-27 02:00:00,990,664468868.817579
3532,Tornado,India,7.772076453997871,2024-05-27 03:00:00,911,620340026.8126211
3533,Kebakaran,Indonesia,6.775341053931677,2024-05-27 04:00:00,5307,153487487.3175449
3534,Banjir,Brazil,2.91094336252905,2024-05-27 05:00:00,1692,964269092.254742
3535,Kebakaran,Indonesia,2.3440354054512165,2024-05-27 06:00:00,1171,84176728.43406801
3536,Angin Topan,USA,2.4299254316617467,2024-05-27 07:00:00,9490,806906021.5411118
3537,Gempa Bumi,Indonesia,2.4670177444737837,2024-05-27 08:00:00,5064,353513539.45404255
3538,Angin Topan,Brazil,7.03284442047503,2024-05-27 09:00:00,2240,580238747.4571813
3539,Banjir,Japan,5.066130469520306,2024-05-27 10:00:00,2597,958451810.6001513
3540,Kebakaran,Indonesia,5.012592754309277,2024-05-27 11:00:00,1382,436941473.0308346
3541,Kebakaran,Japan,2.9491296201792228,2024-05-27 12:00:00,1750,671875588.2600858
3542,Kebakaran,USA,7.472469148539759,2024-05-27 13:00:00,1984,75387896.47736746
3543,Banjir,Japan,4.463426319009425,2024-05-27 14:00:00,1603,311494537.19674146
3544,Angin Topan,China,1.6902719046719348,2024-05-27 15:00:00,189,638689842.232946
3545,Kebakaran,China,9.17319641340391,2024-05-27 16:00:00,2458,263550133.95028332
3546,Angin Topan,Brazil,6.068283325675247,2024-05-27 17:00:00,261,816915507.2043394
3547,Kebakaran,Japan,7.823690152280137,2024-05-27 18:00:00,5489,430375279.63422847
3548,Gempa Bumi,China,3.20451781052166,2024-05-27 19:00:00,688,425765426.8067805
3549,Kebakaran,China,3.2482691341080394,2024-05-27 20:00:00,6185,464195823.82146335
3550,Tornado,USA,8.257492205019222,2024-05-27 21:00:00,8775,131649846.70821784
3551,Banjir,India,6.754620654655277,2024-05-27 22:00:00,6696,950604144.4238536
3552,Tornado,Brazil,6.781717694854171,2024-05-27 23:00:00,5636,620029570.1243117
3553,Kebakaran,USA,9.902602204947442,2024-05-28 00:00:00,369,988143294.5474957
3554,Angin Topan,USA,8.643137717494998,2024-05-28 01:00:00,5716,554308938.3739709
3555,Kebakaran,Indonesia,2.949314179676797,2024-05-28 02:00:00,743,850806500.269263
3556,Gempa Bumi,Indonesia,3.687182586627932,2024-05-28 03:00:00,7407,102847068.23666577
3557,Tornado,USA,2.7900633413457943,2024-05-28 04:00:00,1981,784808900.6286918
3558,Tornado,Brazil,1.7441006865384467,2024-05-28 05:00:00,4200,113894370.35165003
3559,Banjir,USA,3.2132020650786286,2024-05-28 06:00:00,9905,823395514.1092765
3560,Banjir,Indonesia,8.00278284756443,2024-05-28 07:00:00,6988,715589413.950428
3561,Gempa Bumi,USA,8.78938342481765,2024-05-28 08:00:00,9844,994266387.3397276
3562,Kebakaran,Brazil,6.9120565259308195,2024-05-28 09:00:00,3172,834680490.4109619
3563,Tornado,China,2.297299489613958,2024-05-28 10:00:00,9059,495251133.35546565
3564,Banjir,Japan,6.329356895217263,2024-05-28 11:00:00,982,119980658.4078895
3565,Gempa Bumi,Brazil,7.8720709329832275,2024-05-28 12:00:00,6650,151645176.31543395
3566,Banjir,Indonesia,6.236828426953108,2024-05-28 13:00:00,5250,830677216.458291
3567,Kebakaran,Brazil,1.4436247432862053,2024-05-28 14:00:00,5104,620882124.7890215
3568,Banjir,China,9.317144075648116,2024-05-28 15:00:00,6829,626681009.6508195
3569,Angin Topan,China,1.4561788407251228,2024-05-28 16:00:00,694,880340796.3503066
3570,Kebakaran,Brazil,6.309379429116844,2024-05-28 17:00:00,6480,204012864.37014043
3571,Angin Topan,Brazil,2.1634844208944597,2024-05-28 18:00:00,1669,998292978.9056368
3572,Angin Topan,Brazil,7.921592419007396,2024-05-28 19:00:00,3163,971019635.181923
3573,Kebakaran,USA,4.885390979170975,2024-05-28 20:00:00,8895,578575357.4719813
3574,Kebakaran,Indonesia,5.755131974358663,2024-05-28 21:00:00,7969,400346714.8583481
3575,Angin Topan,Brazil,7.455688206075178,2024-05-28 22:00:00,1047,982269837.2037187
3576,Kebakaran,Indonesia,5.175568736487727,2024-05-28 23:00:00,4761,60249887.72138919
3577,Angin Topan,Japan,7.91900814353029,2024-05-29 00:00:00,1459,550901633.064742
3578,Angin Topan,China,3.8056516239650993,2024-05-29 01:00:00,4,296062615.50550675
3579,Angin Topan,Japan,3.290274890967516,2024-05-29 02:00:00,7047,904214304.1685349
3580,Banjir,USA,3.0219550014481245,2024-05-29 03:00:00,5648,197860926.06585214
3581,Gempa Bumi,USA,6.16259342603164,2024-05-29 04:00:00,5226,252483825.46055168
3582,Angin Topan,Indonesia,2.2664054856970925,2024-05-29 05:00:00,7747,562977180.3057059
3583,Angin Topan,USA,1.7561430967073741,2024-05-29 06:00:00,7789,363254887.34568936
3584,Kebakaran,India,9.711990810584071,2024-05-29 07:00:00,1444,47942128.543183945
3585,Banjir,Brazil,1.2686411162961828,2024-05-29 08:00:00,2243,617590807.1703097
3586,Angin Topan,USA,8.28246774306173,2024-05-29 09:00:00,613,325362307.21575975
3587,Gempa Bumi,Indonesia,1.6520016849500054,2024-05-29 10:00:00,4027,389670847.7581931
3588,Tornado,Indonesia,6.90993227355099,2024-05-29 11:00:00,3373,229262800.4420998
3589,Kebakaran,Brazil,5.763038405486825,2024-05-29 12:00:00,2666,86358746.77639763
3590,Kebakaran,China,6.6611518016409255,2024-05-29 13:00:00,1618,704433344.6901958
3591,Angin Topan,Japan,4.331816835543045,2024-05-29 14:00:00,7944,957716639.2771678
3592,Tornado,USA,5.631060432587769,2024-05-29 15:00:00,5803,142441245.04137722
3593,Banjir,Indonesia,6.972589759796161,2024-05-29 16:00:00,7788,616614406.0163811
3594,Kebakaran,Japan,3.651117943033511,2024-05-29 17:00:00,8017,611980839.6514264
3595,Kebakaran,USA,5.315831066568216,2024-05-29 18:00:00,5498,249775609.42602348
3596,Kebakaran,Japan,9.696862240247375,2024-05-29 19:00:00,7389,352942971.75164366
3597,Tornado,China,3.8740392235609735,2024-05-29 20:00:00,2455,277930144.5639951
3598,Kebakaran,USA,4.282068275974531,2024-05-29 21:00:00,7114,403719381.0592243
3599,Banjir,China,1.6878189970113744,2024-05-29 22:00:00,1289,419566489.69194394
3600,Angin Topan,Indonesia,3.4349326479556375,2024-05-29 23:00:00,4753,867211112.1739963
3601,Kebakaran,China,3.8310880948626043,2024-05-30 00:00:00,3953,691095756.3249229
3602,Kebakaran,Indonesia,5.464578347793415,2024-05-30 01:00:00,404,588702031.377467
3603,Tornado,China,4.250439508684393,2024-05-30 02:00:00,3588,107637437.57229815
3604,Kebakaran,Indonesia,6.57497570817784,2024-05-30 03:00:00,9497,361685129.83783275
3605,Gempa Bumi,Indonesia,4.565279508545274,2024-05-30 04:00:00,5387,323487195.73064923
3606,Kebakaran,India,1.7657224727993996,2024-05-30 05:00:00,5936,954774159.3698443
3607,Angin Topan,Japan,2.4890192771387296,2024-05-30 06:00:00,4216,399673937.78739893
3608,Tornado,India,3.175267143973353,2024-05-30 07:00:00,9655,794958012.3031565
3609,Gempa Bumi,India,4.01578496153121,2024-05-30 08:00:00,8027,207186001.12554085
3610,Tornado,India,8.245409557796687,2024-05-30 09:00:00,2836,24237821.099166024
3611,Angin Topan,India,6.707975568748389,2024-05-30 10:00:00,7811,765608709.0274253
3612,Angin Topan,Indonesia,8.699068849625096,2024-05-30 11:00:00,4489,291558098.93122786
3613,Angin Topan,Japan,9.103232402133596,2024-05-30 12:00:00,7586,831264403.272217
3614,Kebakaran,USA,3.655954951287118,2024-05-30 13:00:00,34,1511128.4985081493
3615,Banjir,Indonesia,3.3948144182395565,2024-05-30 14:00:00,6669,389701663.0595155
3616,Gempa Bumi,India,8.623187076122825,2024-05-30 15:00:00,7538,875848209.2636194
3617,Angin Topan,China,3.6020975944671267,2024-05-30 16:00:00,1108,483657625.2332588
3618,Angin Topan,India,6.006136244873296,2024-05-30 17:00:00,654,691987828.4286525
3619,Angin Topan,China,7.771568329040966,2024-05-30 18:00:00,9900,809574171.2959888
3620,Gempa Bumi,Japan,2.6888215485051927,2024-05-30 19:00:00,9925,134296831.75354242
3621,Gempa Bumi,Japan,5.220412184145986,2024-05-30 20:00:00,5300,614125566.8433273
3622,Tornado,Brazil,2.0606032485039725,2024-05-30 21:00:00,4063,82911336.20959239
3623,Angin Topan,China,4.1438913742178,2024-05-30 22:00:00,6613,133215268.17603558
3624,Kebakaran,Indonesia,6.210564776236231,2024-05-30 23:00:00,1205,265594479.21057567
3625,Kebakaran,India,9.606986656871461,2024-05-31 00:00:00,7586,591512823.8068658
3626,Angin Topan,Brazil,6.2262339155973585,2024-05-31 01:00:00,7100,346228118.24641794
3627,Kebakaran,USA,9.915180315743074,2024-05-31 02:00:00,6887,719805763.4889325
3628,Kebakaran,Japan,9.938941847230275,2024-05-31 03:00:00,1970,685999253.4397016
3629,Kebakaran,Brazil,6.096681639452073,2024-05-31 04:00:00,3584,483844567.4463911
3630,Angin Topan,China,4.208803238335327,2024-05-31 05:00:00,9585,180854979.62222958
3631,Angin Topan,India,5.567985791203069,2024-05-31 06:00:00,3647,524769227.09040695
3632,Tornado,China,9.93808572140544,2024-05-31 07:00:00,7201,983101617.1749681
3633,Gempa Bumi,Indonesia,8.41674057676496,2024-05-31 08:00:00,2800,649548282.5605788
3634,Kebakaran,India,3.6838782244436707,2024-05-31 09:00:00,1071,503159919.6082499
3635,Gempa Bumi,Brazil,1.763475498497495,2024-05-31 10:00:00,7296,353767358.0874762
3636,Kebakaran,Brazil,7.84642348954943,2024-05-31 11:00:00,4602,176450500.18936396
3637,Gempa Bumi,China,4.818849577944868,2024-05-31 12:00:00,9329,368054704.53765106
3638,Kebakaran,Indonesia,5.795998533242906,2024-05-31 13:00:00,9962,88040439.6122443
3639,Kebakaran,China,5.39252215194814,2024-05-31 14:00:00,9170,229565086.24375048
3640,Tornado,Japan,7.725857063988791,2024-05-31 15:00:00,4919,380884329.7073604
3641,Kebakaran,USA,8.83483490774198,2024-05-31 16:00:00,6253,510584452.9991609
3642,Kebakaran,Indonesia,1.6582188921651988,2024-05-31 17:00:00,3978,798572970.9073795
3643,Kebakaran,Indonesia,6.949228370738681,2024-05-31 18:00:00,3886,828464468.239804
3644,Angin Topan,Japan,4.8970441952358446,2024-05-31 19:00:00,7383,203774669.9249647
3645,Kebakaran,Japan,7.2016358378609695,2024-05-31 20:00:00,380,185253556.57876086
3646,Angin Topan,Brazil,3.1217684774567087,2024-05-31 21:00:00,4026,469933211.83472425
3647,Angin Topan,Indonesia,9.409856618312,2024-05-31 22:00:00,7671,164601259.46887812
3648,Tornado,Brazil,4.587645858470998,2024-05-31 23:00:00,8578,875166584.6347964
3649,Kebakaran,India,6.617371466983812,2024-06-01 00:00:00,6430,95748231.4167699
3650,Tornado,China,9.425850854326086,2024-06-01 01:00:00,8405,469681467.07378423
3651,Angin Topan,China,9.83299437347753,2024-06-01 02:00:00,83,998824685.8544972
3652,Tornado,China,2.1580687807332533,2024-06-01 03:00:00,8566,962460932.5386031
3653,Tornado,USA,9.18537603974985,2024-06-01 04:00:00,4604,158161886.38520557
3654,Angin Topan,Indonesia,6.378792165547819,2024-06-01 05:00:00,6898,268951431.4507357
3655,Kebakaran,India,2.5524556267074203,2024-06-01 06:00:00,4079,473958267.42477757
3656,Tornado,India,1.9882212024062937,2024-06-01 07:00:00,327,973021709.5995955
3657,Tornado,Japan,3.0925880770855074,2024-06-01 08:00:00,8625,223954470.53488955
3658,Banjir,USA,6.77887833202637,2024-06-01 09:00:00,8715,313934826.66349846
3659,Gempa Bumi,Brazil,5.585089340682608,2024-06-01 10:00:00,5993,63337873.56188339
3660,Gempa Bumi,India,4.6336012553017465,2024-06-01 11:00:00,7152,363073592.82490784
3661,Tornado,Japan,9.810843021641887,2024-06-01 12:00:00,7190,405219375.78390974
3662,Tornado,Japan,4.405355662928911,2024-06-01 13:00:00,9165,570217422.7899787
3663,Angin Topan,Japan,5.3387480942926295,2024-06-01 14:00:00,1106,823442578.528207
